sundogu/GM-Bark,unix command,
metal-crow/P2PChat-HackerMMO,,
udaykumar1997/AuthenticNews,,
DaveB93/ansible-role-crowdstrike-falcon,,
ClementineOldfield/react-google-autocomplete,,
IngaKe/SCoT,university of hamburg.,https://ror.org/00g30e956
FranjoIM/CIS3930_MLP,,
zilongzhong/satellite-image-deep-learning,,
AbdnCHDS/Scotland_Vulnerability_Resource,scottish index of multiple deprivation indicators,
Joseram0n/PracticasMAC2021,universidad de huelva](http://www.uhu.es/index.php,
johnsonsirv/bubble-sort,,
EAWF/EAWF,,
ManthanUgemuge/TipCalculator,,
DevMaster926/Solidity-Temp,,
binder-oilgains/CFDPython,,
Zulbukharov/Zulbukharov,,
apoorv-14200/Best-websites-a-programmer-should-visit,,
felixmosh/virtual-scroller,,
nadundesilva/SpacebitResourceManager,university of moratuwa,https://ror.org/0491f5305
ARMcK-hub/geohops,,
ankit0107verma/AlpineCamp,,
lihm1/sigminer,,
bitweeder/Lucena-Utilities,,
JuliaHeise/PlatEMO,,
interstellar317/rs-cache,,
myying/DAPPER,,
checkmarxQA/Test1-bitbucket,,
re-vault/iced_aw,,
Jiayuan-Gu/face-project,,
jthaman23/Showwcase-React-Challenge,,
Dunsch/DAPP,,
Fireblossom/python-sample-console-app,,
m-miller/PAR-PPF-DLI,,
D4rkdev1987/DevScheduler,,
andrebariani/KioskBoard,,
LARESproject/LARES,,
hieusydo/IndexBuilder,,
pinjahokkanen/wsdproject,,
AtiQ-Rahman/HAPPYDU,university of dhaka,https://ror.org/05wv2vq37
TERESIA012/QuotesApp,,
fa1c0n1/linux-kernel-exploitation,,
zremek/plemie_ds_meetup,,
ShanechiLab/PSID,,
tmlss2018/PracticalSessions,,
rephric/indy,wentworth institute of technology.,https://ror.org/03tqeft14
pemulis/thomas-books,,
PINTO0309/20220228_intel_deeplearning_day_hitnet_demo,,
Raffo84/OpenGL-WinterGames-2005,,
UPstartDeveloper/electricitymap-contrib,,
OmarMWarraich/defi-dapps-solidity-smart-contracts,deloitte,https://ror.org/0356fh556
matteobruni/awesome-vue,,
SpacemanSpiff7/svdawg,university of utah<br/>march,
UPstartDeveloper/fiercely-souvenir,,
efaz-bit/Tip-Calculator,,
kevink1103/iCalculate,city university of hong kong.,https://ror.org/03q8dnn23
ArthurFages/ue-rez,,
123mansha/Kurakoo,,
udit01/qGL,,
kevin-ci/janeric2,,
gretchenmcc/FieldDB,,
TechnoJays/robot2022,,
indiauppal/manual,,
jmscsedu/csedu,,
olmosUC3M/-Introduction-to-Graphical-Models-and-Inference-for-Communications,,
oconnellamethyst/stcloudbus,,
esciara/chef-confluence,atlassian,https://ror.org/00y7n3708
EmersonTorres06/portifolio-emerson,,
AidenWilliams/Unsigned-Integer,,
laichunx/E02a-Operators,,
hollowbit/learn_programming,,
oeb25/telefonify,telefonify,
GarajedeIdeas/LiveCoding-GarajedeParticulas,,
CaoRuiming/CS1320-Final-Project,,
thiagorthomaz/stph,,
shahrokhx/SimplexTableau_Toolbox,,
arttun/sa-jpeg,,
fredrick-dominy/open-source-rover,,
sdareddy/design-resources-for-developers,,
Trixter9994/vplanet,,
tosteiner/Module-5-Open-Research-Software-and-Open-Source,,
EOS-Nation/Awesome-EOS,,
selcant/Rladies_Dammam_042021,,
PingrisAlexis/PingrisAlexis_10_31012022,,
kiranreddy-modak/almaren-framework,,
ThijsMaas/neoepiscope,,
chuangg/tdw-transport-challenge-starter-code,,
mariehposa/Sprint-Challenge--User-Interface,,
textcreationpartnership/N17443,,
SarahHenriette/Tech-Challenge,,
fernandomm/paper_trail,,
yyljlyy/Knowledge-Graph,deep knowledge-graph,
textcreationpartnership/A32949,,
mpalaourg/RTES_FinalTask,,
karkaroff/castor,university of waterloo.,https://ror.org/01aff2v68
MaTriXy/klaxon,,
schowdhury8/span,,
cesar-santos/power-analysis-rtos,university of richmond,https://ror.org/03y71xh61
Loganras/dungeon-keys,soundjay.com.,
StepanMelnik/Java8Patterns,,
TedjeBV/Ga-Ik-Over,,
mayoralito/iperf,,
bellahOchola/akan-names,,
Oleg-N-Cher/OPCL,eth oberon,
ricokahler/monarch,university of michigan-dearborn.,https://ror.org/035wtm547
helixcn/plantlist,,
Shadowborn/Sprint-Challenge--User-Interface,,
taheritajar/experts-group,tensorflow,
ScottishCovidResponse/BEEPmbp,university of manchester,https://ror.org/027m9bs27
SamuelNovak/GJAR-IoT,,
STRIDES-Codes/Mediation-analysis-for-disparity-research,,
ryanpram/2step_finetuning_xlda,,
StephanGocht/refpy,,
vwe2Rutgers/social-data-science-fall-2021,rutgers university.,https://ror.org/05vt9qd57
OpchJenny/jpacman,,
bolaft/diannotator,,
sixreals/BigNumberFactorial,,
kennisnet/pylom,,
Echelon9/khmer,michigan state university,https://ror.org/05hs6h993
EricSchles/awesome-machine-learning,,
ChrCoello/crossseeds,,
NikStor03/schoolboy,,
pbmartins/ua-thesis-template,university of aveiro's,
krishnavikasm/krishna-minnamareddy-webdev-assignments,northeastern university.,https://ror.org/02ahky613
Galaxies99/CS499-CourseData,,
jhalverson/hpc_beginning_workshop,,
krzysiek009/nodeschool_aurelia,,
waytoashutosh/DataStructures-Algorithms,,
mr-glt/TrebuchetLauncher,,
chris-prener/STL_DEMOGRAPHY_NhoodPop,st. post-dispatch,
PNNL-Comp-Mass-Spec/FlexibleFileSortUtility,,
mclenard/throughput_docs,,
zhezhangsh/seq-format-conversion,,
MureithiIvy/MyPortfolio,,
k-kiha/PaScaL_TDMA,,
Shampyn/js-assignments,,
vickeej/dig4639-mobile-dev,university of central florida,https://ror.org/036nfer12
Jed-g/property-booking-system,mysql,
elgc/elgc_portfolio,,
zjbranson/ivmodel,,
christorfo/space-shooter,,
Jfhseh/Green,,
IreneVagionakis/Fiscus_bis,,
jamessom/poo-crud-clientes,uma,
xCaitx/Cait-About-Me,,
playertr/pointnet2,,
DanieleBaranzini/sktime-tutorial-pydata-amsterdam-2020,,
emory-libraries/libraryuse,emory university.,https://ror.org/03czfpz43
kFYatek/color_modem,,
localfields/localfields.github.io,,
nicholas-romano/Workout-Tracker,,
Tallgrasssudbury/demschooltools-master,demschooltools,
bilasyurii/requirements_lab,nulp university.,
rh9891/Hangman,,
theopak/glassface,,
Komari-Koshigaya/general-command,,
alexbers/coffeebot,ural federal university,https://ror.org/00hs7dr46
sayinmehmet47/public-apis,,
Cloud-42/terraform-aws-dms,,
stewartchrisecmwf/adc-toolbox,,
MelchiGit/RapGot2,,
Kerri-AnnBates/Sprint-Challenge--User-Interface,,
Roboy/robotic_musicianship,technical university of munich,https://ror.org/02kkvpp62
jzhe886/awesome-lowcode,,
LemonSpike/PageMenu,,
3-24/icalKSA,,
arjunUpatel/data-structures-cs112,rutgers university,https://ror.org/05vt9qd57
ContextLab/computational-neuroscience,university of pennsylvania,https://ror.org/00b30xv10
azizoglu/BookRecommendation,,
masonblier/fluxml-covtype,,
clementFoyer/UoB-beamer-theme,university of bristol,https://ror.org/0524sp257
ulthiel/champ-old,,
nikeshashar/inkrecycling,inkrecycling,
aschlitty/Practice,,
rwhogg/sssay,,
AhmedImtiazPrio/radius-constrained-kmeans,radius upper,
alamador91/sqlite,,
dwhieb/dwhieb,university of alberta.,https://ror.org/0160cpw27
moritztomasi/haello-Rest-Service,technical university of vienna,
puzzlef/pagerank-cuda-switched-sort-by-indegree,,
DevilStudio27/DevilStudio27,,
Aikeh2021/Employee-Summary-Generator,,
RMax2015/Unified_Code_Count,university of southern california,https://ror.org/03taz7m60
a-wars/AGIW_First_Project,roma tre university,https://ror.org/05vf0dg29
SergChr/qcv,,
Boogi56/Random_Forestry,,
SavoVuksan/Taimi,,
direbearform/axmldec,,
Hawkpath/he-music-extractor,,
arshadkazmi42/hacktoberfest-2018,,
tomcardoso/intro-data-investigation,wilfrid laurier university,https://ror.org/00fn7gb05
Mokolea/awesome-angular,,
tomjal/Automata,,
bloodhunterd/froxlor-mail-docker,,
ololx/spring-boot-custom-message-converting-instances,,
chriszielinski/xcbeautify,,
enflujo/COVID_schools_dashboard,,
hxj5/cellSNP,,
julianschmuckli/vuejs-firebase-shopping-cart,bbb it-school,
brandontrabucco/Serriform-Neural-Network,portland state university.,https://ror.org/00yn2fy02
phakornintt/channel_network_extraction,chulalongkorn university.,https://ror.org/028wp3y58
marveluck/awesome-angular,,
marcelocantos/flac,command-line flash-card application for,
linhs22/workout-tracker,,
omarcostahamido/qreative,,
gimenezpablonl/handsfree,,
HrushikeshPawar/Sexagesimal-Calculatory,,
hiroyuki-chihara/Julia.abc-theorem,research institute for mathematical sciences,https://ror.org/05hs5r386
adityarahmayadi/university-list,,
arlenejiang/devportfolio,,
nmstreethran/paper-based-microfluidics,heriot-watt university.,https://ror.org/0059w0420
stankiewicz565/gwaslake,university of bristol,https://ror.org/0524sp257
Oreldm/University,ariel,https://ror.org/012pr3y94
0128347/data,,
yiminzme/POSTsi,university of utah's,
sjoon2455/sqlite-jdbc,,
joshuabhorrocks/Labs25-Ecosoap-TeamC-FE,,
Exhorder6/revocable-self-signed-tls-certificates-hack,netscape,
Innovationscode/Anti-Bully-Game,,
MrPotatoXx/MrPotatoXx,,
Wilson-Chu/Wilson-Chu.github.io,,
gretat/sdt.rmcs,,
bGraebener/Eliza,,
billyeh/patentprocessor,,
Lotayou/awesome-clothed-human,,
stbrumme/binary-search,,
CodeExpert135/SwiftWebViewBridge,,
jguerrerope/IITP-Connect,,
shuvoxcd01/t81_558_deep_learning,,
hamayreh/java-developer-roadmap,,
The-Jaxon-Files/jaxonfiles,,
JinyongJeong/Lego-loam,,
JesperBorrePedersen/Hamburgian_Culture_Climate_Analysis,,
Lucas2u/AmsterdamUMCdb,european society of intensive care medicine intensive care unit,
radovankavicky/pymaclab,python macroeconomics,
sofroniewn/arduino-electron-examples,,
skyler1grey/DCF,,
JeremyQuijano/GettingStarted,,
marcus-herrmann/awesome-vue-1,,
varunsridharan/emoji,,
reidash/Kennedy,university of waterloo,https://ror.org/01aff2v68
BurntSushi/goim,amazon,https://ror.org/00b9ktm87
the-jojo/Shooter,,
YounesB-McGill/Comp550-Project,university of ottawa,https://ror.org/03c4mmv16
rheajt/unit-plan-template-system,,
codeweb123/plantfriend,,
Devorein/ru102js-solutions,,
sebastian-konicz/WRM,wroclaw,
thereal-baitjet/juan-santos-pro-portfolio2,,
harryprince/GeoSpark-1,,
minsukchang/awesome-hci-dl,,
sant0ro/matriculeMe,university of brasília,https://ror.org/02xfp8v59
personalrobotics/r3,,
Researcher-H/DB_Node.js_HTTP,,
sushilkv2004/Learn-Algorithmic-Trading,,
eseb96/class-diagram,,
konjoinfinity/konjoexpress,,
LCueva/PHYS434_Final_Project,,
JoHoop/studip-logo-mod,,
Descifrador/nith-recruiter,,
AleksandraSiepiela/PiADwR,university of wrocław,https://ror.org/00yae6e25
jakehemmerle/STAT2037,,
aashiqumar/aashiqumar,,
ChongQingNoSubway/Kaggle-Competition,arizona state university usa),https://ror.org/03efmqc40
grand0/MoviesApp,,
antonioribeiro/googleform,google,https://ror.org/00njsd438
aezarebski/phylodynamic-covasim,,
LedererLab/personalizedmedicine,,
OpenScienceMOOC/Module-5-Open-Research-Software-and-Open-Source,,
nishu195/topsis_nishant_76,thapar university patiala,
IWinarto/qrng,the australian national,
michaelmarty/AnalChem,university of arizona.,https://ror.org/03m2x1q45
maciekgrzybek/awesome-svelte,,
EPCCed/adept-micro-simd,university of,
ChrisRackauckas/Franklin.jl,,
FelipeSantillan/Trixi.jl,,
detunjiSamuel/CDC-EXEAT-APP,covenant university,https://ror.org/00frr1n84
mikkokotola/AdvancedMachineLearning,,
fedriani/starhunt-web-client,,
arronlacey/community-manager-team,alan turing institute.,https://ror.org/035dkdb55
adamchalmers/pointnclick,,
pwhitetj/jupyterhub-docker,jupyterlab,
arnaud-engineer/nanaud.fr,,
raghavsonavane/ICDAR2019-ArT-Recognition-Alchemy,,
jkrauze/minicontra,warsaw university of technology](http://www.mini.pw.edu.pl).,https://ror.org/00y0xnp53
Yonko1234/loginSystem,,
mpoppy/crypto,coinbase.com.,
adeng21/carrot-u-docs,carrot university!,
aayushrangwala/research-papers,,
birkofff/bootcamp_final_project,,
sbmlteam/sbml-level-3-paper-response-letter,,
Sonchez1/light-and-sound-memory-game,codepath's,
gjudki/utopia-book,,
MT2314/Burger-OrderSystem,,
juliangehring/MultipleTesting.jl,,
EasonJeung/algs4,princeton university,https://ror.org/00hx57361
davin11/GNLM,,
markszabo/PostQ,,
rmartin84/NutriGenomeDB,,
SeeChen/lexue_C_Language,,
jgerulskis/vaderSentiment,,
mikefgalvin/java-sql,,
ioBrokerTranslator/ioBroker.luxtronik2,,
alexcapstick/tods,,
greentbc/AutoBot_Kent,kent state university.,https://ror.org/049pfb863
jrshelby/schoology-api,,
mikemag/Mastermind,cedarcrest,
BitJetKit/A-Calculator-s-Toolkit,eclipse,
JuliaS92/alphamap-1,uniprot,
alexharrison-js/alexharrison-js.github.io,oracle,https://ror.org/001gmby50
joonpoops/mostly-free-resources-for-almost-everyone,,
yaelahnong/Best-websites-a-programmer-should-visit,,
kowodo/w3schoolsTutorials-angularJS,,
rasenior/PatchStatsFLIR,,
yzhao062/data-mining-conferences,data mining,
aistis-/WebSearchBot,,
gszswork/taxSystem,,
cristianoandrad/SmartSchoolCode,smartschoolcode,
gdejesus/CurrencyConverter,national university of patagonia san juan bosco,https://ror.org/022g6pv04
Xwilarg/Ordinary-Choices,,
diegobrice/design-resources-for-developers,,
satoshit1/python-text-based-rpg,,
Oceanxz/Blooket-HACK,,
weirdwizardthomas/bi-pa2-b182-semestral,czech technical university in prague.,https://ror.org/03kqpb082
elixirschool/pointing-party,,
rwcwebdevbeginners/rwcwebdevbeginners.github.io,orange,https://ror.org/035j0tq82
giltis/pims,,
wayveai/packnet-sfm,,
MD2Korg/CerebralCortex-DockerCompose,,
NorbertNader/python-categorizer,,
SantoshPattar/ConvNet-OOP,,
PostMonsterG/Roady,,
panoukos41/Theatre-Tickets,,
davidphun/Secure-Recommender-System,university of queensland.,https://ror.org/00rqy9422
IMTEK-Simulation/mongodb-backup-container-image,imtek,https://ror.org/02wben378
SamuelMarks/ml_prepare,,
githubschool/github-games-JMA21,,
RCIX/word_generator,,
lixinsu/awaresome-neural-models-for-semantic-match,,
jacalynli/CodePath_tipCalculator,,
aungkonazim/Person_reID_baseline_pytorch,,
vitalych/Lab3D,,
panda2ici/Data-Structures-and-Algorithms,concordia university,https://ror.org/01qxhf360
jdhakert/published-works,,
benoit-du/beta-burst-dyn,university of oxford,https://ror.org/052gg0110
Fazendaaa/SchoolShootings,,
tjvneste/STMO,ghent university.,https://ror.org/00cv9y106
PetropoulakisPanagiotis/BSc_thesis,,
nsorros/scispacy,,
villagetelco/digital-library,,
pradeepp88/awesome-solidity,,
ordersixtyfix/golang-101,,
voidcycles/m3,university of bologna.,https://ror.org/01111rn36
brendanwilke/brendanwilke.github.io,,
mentos1386/jqueryTodoApp,,
liunina/SwiftUI-Kit,,
Godstyme/github-event,,
maxxie114/JavaSmallProject,,
teamwong111/System-Experiment-Course,tongji university,https://ror.org/03rc6as71
alvaromergar/react-router-intro-workshop,,
uptownstudios/allonsy2,foundationpress,
Phil-avi/coffee-quality-database,,
dishashetty5/Python-for-Everybody,,
TheTipo01/uniWeeks,,
Convly/Taskify,,
Mastercuber/awesome-forensics,,
textcreationpartnership/K047797.000,,
leandrovidal56/School,,
Ravoxsg/transformers,apache license,
lcqsigi/lab-travis-ci,,
Bamgm14/CrossRoadsCTF,,
choprahetarth/amazon-sagemaker-examples,amazon,https://ror.org/00b9ktm87
njlxyaoxinwei/MIDI-Visualizer,yale university,https://ror.org/03v76x132
pietercolpaert/RML-LDES-prototype,,
andef4/deeplearning,bern university of applied sciences.,https://ror.org/02bnkt322
pylinguists/END2_Phase1,,
bendhouseart/bids-starter-kit,,
InsertCoolNameHere/RadixPlus,,
Draquix/AHerosJourney,,
devbrunopaula/blue-witness,,
Nancy10213/JSGameDesign8thgrade,,
Ooooscar/TUMGAD,technical university of munich,https://ror.org/02kkvpp62
asianmemeboi/thelosttrinket,,
xfcheng121/20191105,adobe,
Starkultra/Applied-NLP,,
codingandcommunity/style-guide,,
gau820827/lab-travis-ci,,
Fcmam5/cs-master-degree-iswt,,
celilileri/colorname,,
thegooglecodearchive/nmrglue,,
Titoot/facebook-scraper,,
whatanatta/mycroft-core,,
FelixPog/AnimationEngine,,
Arthi-chaud/LinkedLists,,
HACKing25rohit/Github-Ranking,,
NadirEM/transformers,,
PRBonn/OverlapNet,,
tuanvu216/data-science-ipython-notebooks,,
Wisbell/bag-o-loot-node-foundations-19,,
TylerKendrick/Hygiene,,
Trontor/lookahead,university of melbourne,https://ror.org/01ej9dk98
Nobella-Nyarari-Ejiofor/QuoteOfficeApp,,
aixm/xslt,,
ljavargo/ElasticHD,,
IMULMUL/Practical-Cryptography-for-Developers-Book,,
ryota-mo/transformers,,
hegde77/dataone,,
marinakiseleva/thex_model,large synoptic survey telescope,
Abhishek-Singh-OP/CaptainAmerica,marvel,https://ror.org/0177d4e55
cossie14/Slygram,instagram,
zag82/magnum3d,,
davegregg/star-power,kenzie academy.**,
periode/digital-culture-2019,sciences po,https://ror.org/05fe7ax82
Peque/pyqtgraph,university of north carolina at chapel hill,https://ror.org/0130frc33
cs-fullstack-2019-spring/django-mini-project5-itayanna,,
ajraymond94/gradebook,,
johnzimm/xx-puppet-module-clamav,the,
ikalatskaya/ISOWN,,
Be-best/17wanxiaoCheckin-Actions,,
samarthjmodi/data-512,university of washington seattle.,
ErenKumru/Simple-Image-Editor,hacettepe university,https://ror.org/04kwvgz42
Balurat/eosio-did-spec,w3c,
Arneli/latex-bscThesis,,
Edreih/Contact-DB,university of houston,https://ror.org/048sx0r50
helpthx/Big_Data,,
CamiloAndresDG/AerialFishing,university of san buenaventura.,
awerlang/ascii-category,,
atakriti/dci-clone,dci,
oicr-gsi/sge_usage,,
SimonGoring/RegularExpressionR,,
IdoBar/eager,,
JacksonReynolds/react-trail-cents,,
matthew-brett/psy-data-sci,university of birmingham,https://ror.org/03angcq70
wanyxkhalil/history,,
CoolShadowCaster/vue,,
KouateMuhamed/MinimalMirror,,
flavienbwk/stacked-off,,
rebas777/AugustWilsonCycle_Release,carnegie mellon university,https://ror.org/05x2bcf33
kulikjak/hideit-php,,
ItsNickBarry/translate,google,https://ror.org/00njsd438
evershin104/Hegs-Krasue_model,petrozavodsk state university,https://ror.org/0176aa147
RoWaBo/RobertWattBoolsen.dk,,
vimtor/nuclio-rest-api-example,,
barpje/Airline-Reservation-System,,
ahmedch1/schoolsystem,,
blackcytographer/highcharts-scatter-csv,,
paulinearriaga/phys-ucla,,
Ofarrell23/-05-Third-Party-APIs-Work-Day-Scheduler,,
Virginia-iGEM/igem-wikibrick,,
Zorgatone/algoritmi2016,italian university:,
Venkster123/Zhetapi,,
cocobaco/Best-websites-a-programmer-should-visit,,
AaradhyaArneja/Python-Practical-Exam,university of delhi.,https://ror.org/04gzb2213
scripting/Scripting-News,,
NavSanya/AsthmaTravels,,
grapo-Oranges/AlpineCamp,,
manotoor/USM-App,,
yehgdotnet/Awesome-Repositories,,
Addy81/hla_assimilator,,
AndiSwiss/fhnw-ios-emojiart,,
dvwallin/ago,,
MunifNagi/whiteboard,,
Arekusan98/Insori2020,,
brandontanner/Todo-List,,
Alicewithrabbit/GraphSage-Matlab-Implementation,city university of hong kong,https://ror.org/03q8dnn23
snapsend/snapsend,columbia university new york.,
gaurav-kumar29/vue,,
jmcda001/sprintBurndown,university of california riverside,https://ror.org/03nawhv43
AlexM4RT1N/goit-js-hw-03,,
SveNord/awesome-blazor,,
llucid-97/rl-generalization,,
arnold-plakolli/SAAnimationView,,
anish-sk/Nand2tetris-project11,indian institute of technology madras.,https://ror.org/03v0r5n49
scok/Android-Translate,,
vbjayanti/cmr-metadata-review,common metadata repository,
nahidx/computer-science,,
Dinalii/Progression-outcomes-predicting-System,,
L-Yunji/ABC,kpmg,https://ror.org/03xvagj73
Cedric0303/comp30022-team12,university of melbourne**,https://ror.org/01ej9dk98
Christian-Zahner/01-tools,,
ajothomas/Geospark-DDS,,
natac13/Appartment-Service-Calculator-JS,,
colorful2544/OnlySubs,,
dutykh/SerreGravityWave,,
Acampbell8610/js-password-generator-Alex-Campbell,,
abhi-386/ACIC_2021_Midterm,university of arizona.,https://ror.org/03m2x1q45
instaflutter/awesome-flutter,,
asharnadeem/file_encryption_service,columbia university,https://ror.org/00hj8s172
middleware2018-PSS/services,,
CONCORDIASOEN341/CrossCompiler,,
gladys-gg/Online-quiz-board,,
LaudateCorpus1/SARS-CoV-2_Sequencing,,
j23414/j23414.github.com,,
rylarsen/InfantCRefAnalysis,university of illinois at urbana-champaign.,https://ror.org/047426m28
iblancasa/MiercoleGeek,,
ahmadabdolsaheb/react,,
RoRDocs/awesome-rails,,
chintan-parikh/Tejanshu,creative,
anay-jain/A-to-Z-Resources-for-Students,,
hadichahine/validatorjs,,
safinsingh/CovStat,,
marquesprogramer/notification,,
desicurry/Sprint-Challenge--User-Interface,,
Samudra47/Network-Intrusuin-Detection-Using-Deep-Learning,,
jeikob/Kliff-Editor-Redux,cornell university.,https://ror.org/05bnh6r87
moiiiiit/variable-portfolio,angular),
richard259/reedsolomon,reed,
GraceInGravity/BeepBoop,,
Honorates/covid19_scenarios,,
fernando-playplay/advent-of-code-2021,advent of code,
yyp-V/multi-tool,,
xunyuer/inat_comp,,
LuccasTraumer/campact_huffman,,
Adgnascor/Shop,shop school project,
melanieChan/MelodyMemory,codepath's,
HeshamElAbd/nf-core-deviptcore,,
mzouros/MSc_AI_thesis,ncsr demokritos piraeus.,
ust-csclub/website,,
sexycyborg/Wearable-Audio-Jammer,university of chicago,https://ror.org/024mw5h28
jamesblkledge/Google-Project,google,https://ror.org/00njsd438
danielpanzella/nri-kubernetes,,
agrogeophy/catalog_website,,
craigbensemann/swagger-codegen,,
cherry-john/Theatre-Manager,university of,
yaoqifa/vue,,
stop68/Easy-Nightlight,,
zegildo/francisdrake,,
allen-munsch/curriculum,,
jyh100/unbalanced-bidding,associated schools of construction,
jibenziliao/vditor,,
broadinstitute/gatk-bwamem-jni,,
vohoaiviet/SENet,,
UtrechtUniversity/.github,,
Ivan-Solovyev/data-analysis-tutorial,petersburg nuclear physics institute,https://ror.org/037styt87
humplus/template,,
rupikon/medicine-warriors,,
JOSEPHINEGEND/Moringa_Data_Science_Prep_W4_Independent_Project_2019_07_Josephine_Wanjiku_Python_Notebook.ipynb,,
mjorgens/star-wars-mad-libs,,
csjzhou/homepage,,
EDAII/Lista5_Daniel_Gabriela,,
lao-lei/fatgoose3,,
okynas/Planet-System,,
GilesStrong/lumin,,
bwestlin/glium-plasma-effect,,
JuanMunozD/IETILAB22022-1,,
aruizca/jamstack-codernauts-presentation,,
mkitti/CFDJulia,,
madrigaljose/ML-foundations,,
been-213/school-vue,,
egison/egison-haskell,,
LaudateCorpus1/ml-equivariant-neural-rendering,shapenet,
fictional-tribble/punkave--sanitize-html,,
linhs22/employee-tracker,,
Galgarius/weather-station-frontend,,
moisestech/tf-js-object-detect,,
ErnestaMajute/lucentCavern,,
fabiantheblind/neighbours,,
Maksi325/Fshn-Teza,university of tirana,https://ror.org/03g9v2404
wsntxxn/pycocoevalcap,,
textcreationpartnership/A79596,,
Anberm/ng-zorro-antd,,
kkirstein/MatheTest,,
sniperkit/snk.golang.zoekt,,
michaeltranxd/discord-bot,,
adams314/health-equity-tracker,,
Pasarus/C-C-andEnvironments-C--Part,aberystwyth university,https://ror.org/015m2p889
RiveraDenisse/team-profile-generator,,
anas-mosaad/quraan-school,,
nikosmar/franka-emika-hanoi-controller,university of patras.,https://ror.org/017wvtq80
raghavb95/chatpp,,
msteblu/NoteTaker,,
tycrek/degoogle,google,https://ror.org/00njsd438
IrynaSpyrydonova/duck-duck-clone-,,
kmfrick/orario-sync_unibo,,
PlanTL-GOB-ES/SPACCC_MEDDOCAN,,
Prks/codeigniter-school,,
Yangtiancoder/Yangtiancoder.github.io,,
keatondejager/keatondejager,,
ieat/mosaic-mos-image-builder,,
jason-bartlett/mendix-CssSelectorHelperWidget,,
open-phytoliths/FAIRer_phytoliths,,
sammygeraci/Pav-Lang,# pavlang,
dyubicuoa/OpenRTM_aist_amqpcpp_interface,national institute of advanced industrial science and technology,https://ror.org/01703db54
CNR-STIIMA-IRAS/eigen_control_toolbox,discrete state space linear,
jmaburto/EDSD-Decomposition-Course-2021,european doctoral school of demography,
takufk/autogame,,
tigerneil/awesome-deep-rl,,
ktaekwon000/fluminus,,
failure-driven/layered-testing-presentation,,
eda-ricercatore/ethically-aligned-licenses,,
NMIT-GITHUB/web503-s2-21-lab-six-XUANHAOWANG,,
DavidBakerEffendi/neo4j-yelp,,
atjn/AAU-P1-B226,,
BU-ISCIII/genebygenebact,,
Atashnezhad/GUI,,
baggachipz/quasar-awesome,,
malicemarie/fitnessTracker,,
cw1o/aws-user-audit-script,,
rjarman/Bus-Mama,,
wille1233/rpg_fighter,swedish high school,
tracker1/xtermjs-ansi-view,,
toburn/hypermapper-1,,
naruthk/info201-final-project,,
donaldkiplagat/Quiz,,
evalkaz/experimentation-resources,experimentation resources,
Final-Resolution/Reapey,,
dstc8-track2/NOESIS-II,,
mkfreeman/uw-physics-slides,university of warsaw,https://ror.org/039bjqg32
nextfornow/nextfornow,,
xiaoppp/nodeschool,,
wy-980120/geek-university,# geek-university,
VidipKhattar/CA3_Smart_Covid_Alarm,,
suchow/labsite,stevens institute of technology.,https://ror.org/02z43xh36
JessSantos/awesome-learning-resources,,
darrelllong/Public-key-Cryptography-in-Python,university of california santa cruz.,https://ror.org/03s65by71
fdiazro01/PapaPro2021,kyoto university's,https://ror.org/02kpeqv85
Innopolis-University-Classroom/lab-5-oop-danielpancake,,
Thor-Madsen/news_site_cmk,,
OberKnirps/PictureToWood,technische universität berlin,https://ror.org/03v4gjf40
smartlyio/openapi-generator-fork,,
AJFrazer/CPHLRmaster,temple university,https://ror.org/00kx1jb78
shraddhalokhande/crudapp,,
rstancioiu/University-Projects,,
cbmbbmj/Markdown_learning-,,
codingLemonzz/custom-annnotaion-log,,
elkiwy/open-source-ios-apps,,
veer66/nlpforthai.com,,
yushan87/RESOLVE-Workspace,,
HaojieSHI98/HouseExpo,chinese university of hong kong.,https://ror.org/00t33hh48
clairelin23/Whatdoiwear-Today,san jose state university,https://ror.org/04qyvz380
bitcamp/bitcamp-site-2017,bitcamp,
coderschool-ftw/social-blog-team-4,,
AliceHincu/React,,
JoyMajumdar2001/public-api-lists,,
bynect/constraint-inference,,
vamsi3/IITB-Database-Systems,,
CGavinMullis/wexpect,,
AzureAdvocateBit/25-days-of-serverless-1,,
ikeller/configs,,
LinArcX/awesome-neovim,,
afroj070/SchoolManagement,schoolmanagement,
FeldmanMike/ml-chicago-311,,
quan-tum/CDFCI,,
sunlanchang/Automatic-Speech-Recognition-with-Vue,,
roflmaostc/COVID-19-modeling,,
NateyLB/portfolio-website,lambda school,
FZJ-IEK3-VSA/pylpg,,
unibonn/puppet-epel,,
elouanhaquin/MarineVsZerg,,
ianbautista/java-testingusermodel,,
ljhskyso/awesome-lowcode,,
ahmedopolis/graph4nlp,,
vvgoder/SEU_PML_Dataset,,
nikandt/PP7-Hardware,aalto university.,https://ror.org/020hwjq30
orenmagid/GRPBALL_Backend,,
Topf-Lab/Jwalk,birkbeck college,https://ror.org/02mb95055
josh-hemphill/microsoft-authentication-library-for-js,microsoft,https://ror.org/001dd4s60
karan919/What-your-streak-challange,,
seriema/code-problems,,
calebshub/20190206-CalebRocha-NYCSchools,,
content-optimizer-gmbh/mautic-advanced-templates-bundle,,
githubschool/github-games-jefflaska,,
MPMC-Lab/PaScaL_TDMA,,
